timestamp,channel_44,isAnomaly,anomalyId
2000-01-26 02:09:46.353000+00:00,0.8015405,False,
2000-01-26 02:10:16.353000+00:00,0.8062617,False,
2000-01-26 02:10:46.353000+00:00,0.8015393,False,
2000-01-26 02:11:16.353000+00:00,0.7999655,False,
2000-01-26 02:11:46.353000+00:00,0.79996544,False,
2000-01-26 02:12:16.353000+00:00,0.7991776,False,
2000-01-26 02:12:46.353000+00:00,0.7999652,False,
2000-01-26 02:13:16.353000+00:00,0.7968165,False,
2000-01-26 02:13:46.353000+00:00,0.7976046,False,
2000-01-26 02:14:16.353000+00:00,0.79996526,False,
2000-01-26 02:14:46.353000+00:00,0.7976043,False,
2000-01-26 02:15:16.353000+00:00,0.7968164,False,
2000-01-26 02:15:46.353000+00:00,0.7960306,False,
2000-01-26 02:16:16.353000+00:00,0.8031141,False,
2000-01-26 02:16:46.353000+00:00,0.7991776,False,
2000-01-26 02:17:16.353000+00:00,0.7999648,False,
2000-01-26 02:17:46.353000+00:00,0.79288125,False,
2000-01-26 02:18:16.353000+00:00,0.7968162,False,
2000-01-26 02:18:46.353000+00:00,0.7936672,False,
2000-01-26 02:19:16.353000+00:00,0.7913063,False,
2000-01-26 02:19:46.353000+00:00,0.7913064,False,
2000-01-26 02:20:16.353000+00:00,0.7920934,False,
2000-01-26 02:20:46.353000+00:00,0.7968176,False,
2000-01-26 02:21:16.353000+00:00,0.79288083,False,
2000-01-26 02:21:46.353000+00:00,0.792881,False,
2000-01-26 02:22:16.353000+00:00,0.79445493,False,
2000-01-26 02:22:46.353000+00:00,0.7905204,False,
2000-01-26 02:23:16.353000+00:00,0.7968158,False,
2000-01-26 02:23:46.353000+00:00,0.7905201,False,
2000-01-26 02:24:16.353000+00:00,0.79366744,False,
2000-01-26 02:24:46.353000+00:00,0.79366696,False,
2000-01-26 02:25:16.353000+00:00,0.78894556,False,
2000-01-26 02:25:46.353000+00:00,0.792093,False,
2000-01-26 02:26:16.353000+00:00,0.7928806,False,
2000-01-26 02:26:46.353000+00:00,0.7905197,False,
2000-01-26 02:27:16.353000+00:00,0.78973174,False,
2000-01-26 02:27:46.353000+00:00,0.78894526,False,
2000-01-26 02:28:16.353000+00:00,0.7889455,False,
2000-01-26 02:28:46.353000+00:00,0.79130673,False,
2000-01-26 02:29:16.353000+00:00,0.7952415,False,
2000-01-26 02:29:46.353000+00:00,0.7905198,False,
2000-01-26 02:30:16.353000+00:00,0.7905203,False,
2000-01-26 02:30:46.353000+00:00,0.79603153,False,
2000-01-26 02:31:16.353000+00:00,0.79051983,False,
2000-01-26 02:31:46.353000+00:00,0.7913065,False,
2000-01-26 02:32:16.353000+00:00,0.792881,False,
2000-01-26 02:32:46.353000+00:00,0.79445493,False,
2000-01-26 02:33:16.353000+00:00,0.79052,False,
2000-01-26 02:33:46.353000+00:00,0.7928808,False,
2000-01-26 02:34:16.353000+00:00,0.79209334,False,
2000-01-26 02:34:46.353000+00:00,0.7960297,False,
2000-01-26 02:35:16.353000+00:00,0.7944552,False,
2000-01-26 02:35:46.353000+00:00,0.7928813,False,
2000-01-26 02:36:16.353000+00:00,0.7976042,False,
2000-01-26 02:36:46.353000+00:00,0.79602987,False,
2000-01-26 02:37:16.353000+00:00,0.79602987,False,
2000-01-26 02:37:46.353000+00:00,0.7960305,False,
2000-01-26 02:38:16.353000+00:00,0.8023263,False,
2000-01-26 02:38:46.353000+00:00,0.79917735,False,
2000-01-26 02:39:16.353000+00:00,0.7976039,False,
2000-01-26 02:39:46.353000+00:00,0.7928815,False,
2000-01-26 02:40:16.353000+00:00,0.7991776,False,
2000-01-26 02:40:46.353000+00:00,0.7999648,False,
2000-01-26 02:41:16.353000+00:00,0.79917777,False,
2000-01-26 02:41:46.353000+00:00,0.80154,False,
2000-01-26 02:42:16.353000+00:00,0.80153996,False,
2000-01-26 02:42:46.353000+00:00,0.80075204,False,
2000-01-26 02:43:16.353000+00:00,0.80075246,False,
2000-01-26 02:43:46.353000+00:00,0.804688,False,
2000-01-26 02:44:16.353000+00:00,0.8078363,False,
2000-01-26 02:44:46.353000+00:00,0.8039014,False,
2000-01-26 02:45:16.353000+00:00,0.8062626,False,
2000-01-26 02:45:46.353000+00:00,0.81019855,False,
2000-01-26 02:46:16.353000+00:00,0.80390155,False,
2000-01-26 02:46:46.353000+00:00,0.8078363,False,
2000-01-26 02:47:16.353000+00:00,0.8039016,False,
2000-01-26 02:47:46.353000+00:00,0.80862474,False,
2000-01-26 02:48:16.353000+00:00,0.80941117,False,
2000-01-26 02:48:46.353000+00:00,0.8086247,False,
2000-01-26 02:49:16.353000+00:00,0.80862427,False,
2000-01-26 02:49:46.353000+00:00,0.80468833,False,
2000-01-26 02:50:16.353000+00:00,0.8109859,False,
2000-01-26 02:50:46.353000+00:00,0.8125571,False,
2000-01-26 02:51:16.353000+00:00,0.8078369,False,
2000-01-26 02:51:46.353000+00:00,0.8094109,False,
2000-01-26 02:52:16.353000+00:00,0.8062622,False,
2000-01-26 02:52:46.353000+00:00,0.80626196,False,
2000-01-26 02:53:16.353000+00:00,0.80390143,False,
2000-01-26 02:53:46.353000+00:00,0.8070501,False,
2000-01-26 02:54:16.353000+00:00,0.80626214,False,
2000-01-26 02:54:46.353000+00:00,0.80547565,False,
2000-01-26 02:55:16.353000+00:00,0.8054755,False,
2000-01-26 02:55:46.353000+00:00,0.80390155,False,
2000-01-26 02:56:16.353000+00:00,0.8078368,False,
2000-01-26 02:56:46.353000+00:00,0.80862427,False,
2000-01-26 02:57:16.353000+00:00,0.8046876,False,
2000-01-26 02:57:46.353000+00:00,0.80390114,False,
2000-01-26 02:58:16.353000+00:00,0.8039009,False,
2000-01-26 02:58:46.353000+00:00,0.80154026,False,
2000-01-26 02:59:16.353000+00:00,0.8039007,False,
2000-01-26 02:59:46.353000+00:00,0.799966,False,
2000-01-26 03:00:16.353000+00:00,0.8046877,False,
2000-01-26 03:00:46.353000+00:00,0.8046866,False,
2000-01-26 03:01:16.353000+00:00,0.8007523,False,
2000-01-26 03:01:46.353000+00:00,0.8031141,False,
2000-01-26 03:02:16.353000+00:00,0.7991776,False,
2000-01-26 03:02:46.353000+00:00,0.7999653,False,
2000-01-26 03:03:16.353000+00:00,0.79839116,False,
2000-01-26 03:03:46.353000+00:00,0.7999655,False,
2000-01-26 03:04:16.353000+00:00,0.7999652,False,
2000-01-26 03:04:46.353000+00:00,0.7968165,False,
2000-01-26 03:05:16.353000+00:00,0.7976042,False,
2000-01-26 03:05:46.353000+00:00,0.7960299,False,
2000-01-26 03:06:16.353000+00:00,0.79681623,False,
2000-01-26 03:06:46.353000+00:00,0.7944556,False,
2000-01-26 03:07:16.353000+00:00,0.79681665,False,
2000-01-26 03:07:46.353000+00:00,0.79839027,False,
2000-01-26 03:08:16.353000+00:00,0.7913066,False,
2000-01-26 03:08:46.353000+00:00,0.79445493,False,
2000-01-26 03:09:16.353000+00:00,0.7905202,False,
2000-01-26 03:09:46.353000+00:00,0.79445493,False,
2000-01-26 03:10:16.353000+00:00,0.7905202,False,
2000-01-26 03:10:46.353000+00:00,0.7944566,False,
2000-01-26 03:11:16.353000+00:00,0.7936669,False,
2000-01-26 03:11:46.353000+00:00,0.7881575,False,
2000-01-26 03:12:16.353000+00:00,0.7905198,False,
2000-01-26 03:12:46.353000+00:00,0.79052,False,
2000-01-26 03:13:16.353000+00:00,0.79288054,False,
2000-01-26 03:13:46.353000+00:00,0.789732,False,
2000-01-26 03:14:16.353000+00:00,0.7913066,False,
2000-01-26 03:14:46.353000+00:00,0.7944547,False,
2000-01-26 03:15:16.353000+00:00,0.7881575,False,
2000-01-26 03:15:46.353000+00:00,0.7905197,False,
2000-01-26 03:16:16.353000+00:00,0.7897323,False,
2000-01-26 03:16:46.353000+00:00,0.7944549,False,
2000-01-26 03:17:16.353000+00:00,0.78973204,False,
2000-01-26 03:17:46.353000+00:00,0.79209244,False,
2000-01-26 03:18:16.353000+00:00,0.787371,False,
2000-01-26 03:18:46.353000+00:00,0.7897322,False,
2000-01-26 03:19:16.353000+00:00,0.79366696,False,
2000-01-26 03:19:46.353000+00:00,0.78894526,False,
2000-01-26 03:20:16.353000+00:00,0.7889457,False,
2000-01-26 03:20:46.353000+00:00,0.7928824,False,
2000-01-26 03:21:16.353000+00:00,0.79366744,False,
2000-01-26 03:21:46.353000+00:00,0.7936674,False,
2000-01-26 03:22:16.353000+00:00,0.7928809,False,
2000-01-26 03:22:46.353000+00:00,0.79366815,False,
2000-01-26 03:23:16.353000+00:00,0.8007514,False,
2000-01-26 03:23:46.353000+00:00,0.7944552,False,
2000-01-26 03:24:16.353000+00:00,0.7928809,False,
2000-01-26 03:24:46.353000+00:00,0.793668,False,
2000-01-26 03:25:16.353000+00:00,0.799177,False,
2000-01-26 03:25:46.353000+00:00,0.793668,False,
2000-01-26 03:26:16.353000+00:00,0.7991773,False,
2000-01-26 03:26:46.353000+00:00,0.7968167,False,
2000-01-26 03:27:16.353000+00:00,0.7991775,False,
2000-01-26 03:27:46.353000+00:00,0.79917747,False,
2000-01-26 03:28:16.353000+00:00,0.79839104,False,
2000-01-26 03:28:46.353000+00:00,0.799178,False,
2000-01-26 03:29:16.353000+00:00,0.8039009,False,
2000-01-26 03:29:46.353000+00:00,0.8015397,False,
2000-01-26 03:30:16.353000+00:00,0.7983913,False,
2000-01-26 03:30:46.353000+00:00,0.8015392,False,
2000-01-26 03:31:16.353000+00:00,0.8054756,False,
2000-01-26 03:31:46.353000+00:00,0.80468726,False,
2000-01-26 03:32:16.353000+00:00,0.8007525,False,
2000-01-26 03:32:46.353000+00:00,0.80547535,False,
2000-01-26 03:33:16.353000+00:00,0.80232704,False,
2000-01-26 03:33:46.353000+00:00,0.80626166,False,
2000-01-26 03:34:16.353000+00:00,0.8007523,False,
2000-01-26 03:34:46.353000+00:00,0.80311495,False,
2000-01-26 03:35:16.353000+00:00,0.8070501,False,
2000-01-26 03:35:46.353000+00:00,0.8062622,False,
2000-01-26 03:36:16.353000+00:00,0.80626243,False,
2000-01-26 03:36:46.353000+00:00,0.8086244,False,
2000-01-26 03:37:16.353000+00:00,0.8054759,False,
2000-01-26 03:37:46.353000+00:00,0.8078365,False,
2000-01-26 03:38:16.353000+00:00,0.8054759,False,
2000-01-26 03:38:46.353000+00:00,0.80783695,False,
2000-01-26 03:39:16.353000+00:00,0.8101989,False,
2000-01-26 03:39:46.353000+00:00,0.8070501,False,
2000-01-26 03:40:16.353000+00:00,0.80626243,False,
2000-01-26 03:40:46.353000+00:00,0.80862206,False,
2000-01-26 03:41:16.353000+00:00,0.80862445,False,
2000-01-26 03:41:46.353000+00:00,0.8062624,False,
2000-01-26 03:42:16.353000+00:00,0.8078365,False,
2000-01-26 03:42:46.353000+00:00,0.8054757,False,
2000-01-26 03:43:16.353000+00:00,0.80626225,False,
2000-01-26 03:43:46.353000+00:00,0.80704975,False,
2000-01-26 03:44:16.353000+00:00,0.8031147,False,
2000-01-26 03:44:46.353000+00:00,0.80468774,False,
2000-01-26 03:45:16.353000+00:00,0.8054752,False,
2000-01-26 03:45:46.353000+00:00,0.8007528,False,
2000-01-26 03:46:16.353000+00:00,0.8086244,False,
2000-01-26 03:46:46.353000+00:00,0.80547565,False,
2000-01-26 03:47:16.353000+00:00,0.80547535,False,
2000-01-26 03:47:46.353000+00:00,0.8023269,False,
2000-01-26 03:48:16.353000+00:00,0.80547523,False,
2000-01-26 03:48:46.353000+00:00,0.8015401,False,
2000-01-26 03:49:16.353000+00:00,0.8023266,False,
2000-01-26 03:49:46.353000+00:00,0.80232656,False,
2000-01-26 03:50:16.353000+00:00,0.8015398,False,
2000-01-26 03:50:46.353000+00:00,0.7991769,False,
2000-01-26 03:51:16.353000+00:00,0.7976051,False,
2000-01-26 03:51:46.353000+00:00,0.8046872,False,
2000-01-26 03:52:16.353000+00:00,0.799965,False,
2000-01-26 03:52:46.353000+00:00,0.7952418,False,
2000-01-26 03:53:16.353000+00:00,0.7936677,False,
2000-01-26 03:53:46.353000+00:00,0.7960301,False,
2000-01-26 03:54:16.353000+00:00,0.7983912,False,
2000-01-26 03:54:46.353000+00:00,0.8007514,False,
2000-01-26 03:55:16.353000+00:00,0.7944559,False,
2000-01-26 03:55:46.353000+00:00,0.7999647,False,
2000-01-26 03:56:16.353000+00:00,0.7920931,False,
2000-01-26 03:56:46.353000+00:00,0.79366773,False,
2000-01-26 03:57:16.353000+00:00,0.79681623,False,
2000-01-26 03:57:46.353000+00:00,0.7944553,False,
2000-01-26 03:58:16.353000+00:00,0.7936675,False,
2000-01-26 03:58:46.353000+00:00,0.7944551,False,
2000-01-26 03:59:16.353000+00:00,0.792093,False,
2000-01-26 03:59:46.353000+00:00,0.79288065,False,
2000-01-26 04:00:16.353000+00:00,0.7913066,False,
2000-01-26 04:00:46.353000+00:00,0.7944566,False,
2000-01-26 04:01:16.353000+00:00,0.7936679,False,
2000-01-26 04:01:46.353000+00:00,0.7983902,False,
2000-01-26 04:02:16.353000+00:00,0.7905204,False,
2000-01-26 04:02:46.353000+00:00,0.79681593,False,
2000-01-26 04:03:16.353000+00:00,0.7913066,False,
2000-01-26 04:03:46.353000+00:00,0.7944552,False,
2000-01-26 04:04:16.353000+00:00,0.79288065,False,
2000-01-26 04:04:46.353000+00:00,0.7913061,False,
2000-01-26 04:05:16.353000+00:00,0.7889453,False,
2000-01-26 04:05:46.353000+00:00,0.78973174,False,
2000-01-26 04:06:16.353000+00:00,0.7889458,False,
2000-01-26 04:06:46.353000+00:00,0.7944551,False,
2000-01-26 04:07:16.353000+00:00,0.7920932,False,
2000-01-26 04:07:46.353000+00:00,0.7952414,False,
2000-01-26 04:08:16.353000+00:00,0.789732,False,
2000-01-26 04:08:46.353000+00:00,0.7913063,False,
2000-01-26 04:09:16.353000+00:00,0.79130614,False,
2000-01-26 04:09:46.353000+00:00,0.78973204,False,
2000-01-26 04:10:16.353000+00:00,0.792093,False,
2000-01-26 04:10:46.353000+00:00,0.7928825,False,
2000-01-26 04:11:16.353000+00:00,0.79130656,False,
2000-01-26 04:11:46.353000+00:00,0.7936675,False,
2000-01-26 04:12:16.353000+00:00,0.7944552,False,
2000-01-26 04:12:46.353000+00:00,0.79288083,False,
2000-01-26 04:13:16.353000+00:00,0.7928811,False,
2000-01-26 04:13:46.353000+00:00,0.7952419,False,
2000-01-26 04:14:16.353000+00:00,0.79445535,False,
2000-01-26 04:14:46.353000+00:00,0.7944551,False,
2000-01-26 04:15:16.353000+00:00,0.7920932,False,
2000-01-26 04:15:46.353000+00:00,0.79524213,False,
2000-01-26 04:16:16.353000+00:00,0.7968162,False,
2000-01-26 04:16:46.353000+00:00,0.79366785,False,
2000-01-26 04:17:16.353000+00:00,0.7976043,False,
2000-01-26 04:17:46.353000+00:00,0.79681665,False,
2000-01-26 04:18:16.353000+00:00,0.79839075,False,
2000-01-26 04:18:46.353000+00:00,0.79603016,False,
2000-01-26 04:19:16.353000+00:00,0.7991778,False,
2000-01-26 04:19:46.353000+00:00,0.8023264,False,
2000-01-26 04:20:16.353000+00:00,0.79996544,False,
2000-01-26 04:20:46.353000+00:00,0.799177,False,
2000-01-26 04:21:16.353000+00:00,0.80232644,False,
2000-01-26 04:21:46.353000+00:00,0.80075186,False,
2000-01-26 04:22:16.353000+00:00,0.7991778,False,
2000-01-26 04:22:46.353000+00:00,0.80232686,False,
2000-01-26 04:23:16.353000+00:00,0.804688,False,
2000-01-26 04:23:46.353000+00:00,0.8078365,False,
2000-01-26 04:24:16.353000+00:00,0.80547583,False,
2000-01-26 04:24:46.353000+00:00,0.80705,False,
2000-01-26 04:25:16.353000+00:00,0.80547595,False,
2000-01-26 04:25:46.353000+00:00,0.8086245,False,
2000-01-26 04:26:16.353000+00:00,0.80705017,False,
2000-01-26 04:26:46.353000+00:00,0.80704993,False,
2000-01-26 04:27:16.353000+00:00,0.804688,False,
2000-01-26 04:27:46.353000+00:00,0.80783665,False,
2000-01-26 04:28:16.353000+00:00,0.80705047,False,
2000-01-26 04:28:46.353000+00:00,0.810199,False,
2000-01-26 04:29:16.353000+00:00,0.8086244,False,
2000-01-26 04:29:46.353000+00:00,0.80547595,False,
2000-01-26 04:30:16.353000+00:00,0.8086245,False,
2000-01-26 04:30:46.353000+00:00,0.80704826,False,
2000-01-26 04:31:16.353000+00:00,0.8062624,False,
2000-01-26 04:31:46.353000+00:00,0.80783665,False,
2000-01-26 04:32:16.353000+00:00,0.80704993,False,
2000-01-26 04:32:46.353000+00:00,0.8046877,False,
2000-01-26 04:33:16.353000+00:00,0.8046879,False,
2000-01-26 04:33:46.353000+00:00,0.80705,False,
2000-01-26 04:34:16.353000+00:00,0.8054754,False,
2000-01-26 04:34:46.353000+00:00,0.8031147,False,
2000-01-26 04:35:16.353000+00:00,0.8046875,False,
2000-01-26 04:35:46.353000+00:00,0.8031147,False,
2000-01-26 04:36:16.353000+00:00,0.8046884,False,
2000-01-26 04:36:46.353000+00:00,0.81177145,False,
2000-01-26 04:37:16.353000+00:00,0.80311495,False,
2000-01-26 04:37:46.353000+00:00,0.8070495,False,
2000-01-26 04:38:16.353000+00:00,0.8007516,False,
2000-01-26 04:38:46.353000+00:00,0.7968167,False,
2000-01-26 04:39:16.353000+00:00,0.7991777,False,
2000-01-26 04:39:46.353000+00:00,0.8007522,False,
2000-01-26 04:40:16.353000+00:00,0.8023269,False,
2000-01-26 04:40:46.353000+00:00,0.8054746,False,
2000-01-26 04:41:16.353000+00:00,0.7999655,False,
2000-01-26 04:41:46.353000+00:00,0.799965,False,
2000-01-26 04:42:16.353000+00:00,0.7952424,False,
2000-01-26 04:42:46.353000+00:00,0.79996526,False,
2000-01-26 04:43:16.353000+00:00,0.79760414,False,
2000-01-26 04:43:46.353000+00:00,0.79524213,False,
2000-01-26 04:44:16.353000+00:00,0.7968164,False,
2000-01-26 04:44:46.353000+00:00,0.7960297,False,
2000-01-26 04:45:16.353000+00:00,0.79445577,False,
2000-01-26 04:45:46.353000+00:00,0.79839027,False,
2000-01-26 04:46:16.353000+00:00,0.791307,False,
2000-01-26 04:46:46.353000+00:00,0.79760414,False,
2000-01-26 04:47:16.353000+00:00,0.79524213,False,
2000-01-26 04:47:46.353000+00:00,0.79681593,False,
2000-01-26 04:48:16.353000+00:00,0.7913064,False,
2000-01-26 04:48:46.353000+00:00,0.7920929,False,
2000-01-26 04:49:16.353000+00:00,0.79209334,False,
2000-01-26 04:49:46.353000+00:00,0.7960298,False,
2000-01-26 04:50:16.353000+00:00,0.79524195,False,
2000-01-26 04:50:46.353000+00:00,0.7952436,False,
2000-01-26 04:51:16.353000+00:00,0.79288054,False,
2000-01-26 04:51:46.353000+00:00,0.78973204,False,
2000-01-26 04:52:16.353000+00:00,0.7920931,False,
2000-01-26 04:52:46.353000+00:00,0.7936674,False,
2000-01-26 04:53:16.353000+00:00,0.79288054,False,
2000-01-26 04:53:46.353000+00:00,0.78973246,False,
2000-01-26 04:54:16.353000+00:00,0.7960294,False,
2000-01-26 04:54:46.353000+00:00,0.7913063,False,
2000-01-26 04:55:16.353000+00:00,0.791306,False,
2000-01-26 04:55:46.353000+00:00,0.78815776,False,
2000-01-26 04:56:16.353000+00:00,0.7928808,False,
2000-01-26 04:56:46.353000+00:00,0.792093,False,
2000-01-26 04:57:16.353000+00:00,0.79288083,False,
2000-01-26 04:57:46.353000+00:00,0.79288054,False,
2000-01-26 04:58:16.353000+00:00,0.78973234,False,
2000-01-26 04:58:46.353000+00:00,0.79524153,False,
2000-01-26 04:59:16.353000+00:00,0.79130656,False,
2000-01-26 04:59:46.353000+00:00,0.79366726,False,
2000-01-26 05:00:16.353000+00:00,0.792093,False,
2000-01-26 05:00:46.353000+00:00,0.7928822,False,
2000-01-26 05:01:16.353000+00:00,0.79760396,False,
2000-01-26 05:01:46.353000+00:00,0.79366744,False,
2000-01-26 05:02:16.353000+00:00,0.79366744,False,
2000-01-26 05:02:46.353000+00:00,0.79366773,False,
2000-01-26 05:03:16.353000+00:00,0.79681695,False,
2000-01-26 05:03:46.353000+00:00,0.80153936,False,
2000-01-26 05:04:16.353000+00:00,0.7952417,False,
2000-01-26 05:04:46.353000+00:00,0.792881,False,
2000-01-26 05:05:16.353000+00:00,0.79445606,False,
2000-01-26 05:05:46.353000+00:00,0.8015402,False,
2000-01-26 05:06:16.353000+00:00,0.8031143,False,
2000-01-26 05:06:46.353000+00:00,0.80075175,False,
2000-01-26 05:07:16.353000+00:00,0.7976047,False,
2000-01-26 05:07:46.353000+00:00,0.8007521,False,
2000-01-26 05:08:16.353000+00:00,0.8015402,False,
2000-01-26 05:08:46.353000+00:00,0.8031145,False,
2000-01-26 05:09:16.353000+00:00,0.8023263,False,
2000-01-26 05:09:46.353000+00:00,0.79917794,False,
2000-01-26 05:10:16.353000+00:00,0.80311483,False,
2000-01-26 05:10:46.353000+00:00,0.8062603,False,
2000-01-26 05:11:16.353000+00:00,0.80390143,False,
2000-01-26 05:11:46.353000+00:00,0.8070491,False,
2000-01-26 05:12:16.353000+00:00,0.7960306,False,
2000-01-26 05:12:46.353000+00:00,0.803115,False,
2000-01-26 05:13:16.353000+00:00,0.80783665,False,
2000-01-26 05:13:46.353000+00:00,0.80705,False,
2000-01-26 05:14:16.353000+00:00,0.80547565,False,
2000-01-26 05:14:46.353000+00:00,0.80547565,False,
2000-01-26 05:15:16.353000+00:00,0.80547607,False,
2000-01-26 05:15:46.353000+00:00,0.8094105,False,
2000-01-26 05:16:16.353000+00:00,0.80232716,False,
2000-01-26 05:16:46.353000+00:00,0.8078365,False,
2000-01-26 05:17:16.353000+00:00,0.80547595,False,
2000-01-26 05:17:46.353000+00:00,0.8086246,False,
2000-01-26 05:18:16.353000+00:00,0.8078362,False,
2000-01-26 05:18:46.353000+00:00,0.80232716,False,
2000-01-26 05:19:16.353000+00:00,0.80783653,False,
2000-01-26 05:19:46.353000+00:00,0.80626196,False,
2000-01-26 05:20:16.353000+00:00,0.80390155,False,
2000-01-26 05:20:46.353000+00:00,0.8078348,False,
2000-01-26 05:21:16.353000+00:00,0.8070501,False,
2000-01-26 05:21:46.353000+00:00,0.8062624,False,
2000-01-26 05:22:16.353000+00:00,0.8078364,False,
2000-01-26 05:22:46.353000+00:00,0.8046879,False,
2000-01-26 05:23:16.353000+00:00,0.80705,False,
2000-01-26 05:23:46.353000+00:00,0.8054755,False,
2000-01-26 05:24:16.353000+00:00,0.8039012,False,
2000-01-26 05:24:46.353000+00:00,0.804688,False,
2000-01-26 05:25:16.353000+00:00,0.8078363,False,
2000-01-26 05:25:46.353000+00:00,0.80390155,False,
2000-01-26 05:26:16.353000+00:00,0.8078365,False,
2000-01-26 05:26:46.353000+00:00,0.8054756,False,
2000-01-26 05:27:16.353000+00:00,0.8046876,False,
2000-01-26 05:27:46.353000+00:00,0.8039009,False,
2000-01-26 05:28:16.353000+00:00,0.80153984,False,
2000-01-26 05:28:46.353000+00:00,0.7999657,False,
2000-01-26 05:29:16.353000+00:00,0.8015395,False,
2000-01-26 05:29:46.353000+00:00,0.7960299,False,
2000-01-26 05:30:16.353000+00:00,0.79681677,False,
2000-01-26 05:30:46.353000+00:00,0.7999651,False,
2000-01-26 05:31:16.353000+00:00,0.7976043,False,
2000-01-26 05:31:46.353000+00:00,0.7968163,False,
